query,label
"What are Grace Lee's research publications?",papers_by_author
"Display a list of Grace Lee's papers",papers_by_author
"Get research outputs by Grace Lee",papers_by_author
"Show me scholarly articles by Grace Lee",papers_by_author
"List publications by Grace Lee",papers_by_author
"Retrieve Grace Lee's academic papers",papers_by_author
"Show me the papers by Henry Adams",papers_by_author
"List all papers authored by Henry Adams",papers_by_author
"Retrieve the list of papers by Henry Adams",papers_by_author
"Find papers written by Henry Adams",papers_by_author
"What are the publications of Henry Adams?",papers_by_author
"Display research articles authored by Henry Adams",papers_by_author
"Get a list of academic papers by Henry Adams",papers_by_author
"Provide details of papers by Henry Adams",papers_by_author
"Which papers were written by Henry Adams?",papers_by_author
"Fetch all papers by Henry Adams",papers_by_author
"Show academic publications by Henry Adams",papers_by_author
"List the research papers of Henry Adams",papers_by_author
"Retrieve academic articles authored by Henry Adams",papers_by_author
"Find Henry Adams's published papers",papers_by_author
"What are Henry Adams's research publications?",papers_by_author
"Display a list of Henry Adams's papers",papers_by_author
"Get research outputs by Henry Adams",papers_by_author
"Show me scholarly articles by Henry Adams",papers_by_author
"List publications by Henry Adams",papers_by_author
"Retrieve Henry Adams's academic papers",papers_by_author
"Show me the papers from ESWC 2024 conference",papers_by_conference
"List all papers presented at ESWC 2024",papers_by_conference
"Retrieve academic papers from ESWC 2024 conference",papers_by_conference
"Find the conference papers for ESWC 2024",papers_by_conference
"What are the research papers from ESWC 2024?",papers_by_conference
"Display the list of papers from ESWC 2024",papers_by_conference
"Get a list of papers from ESWC 2024 conference",papers_by_conference
"Provide details of papers presented at ESWC 2024",papers_by_conference
"Fetch the papers from the ESWC 2024 event",papers_by_conference
"Which papers were published in ESWC 2024?",papers_by_conference
"Show the proceedings papers from ESWC 2024",papers_by_conference
"List the conference papers of ESWC 2024",papers_by_conference
"Retrieve all papers from ESWC 2024",papers_by_conference
"Find published papers from the ESWC 2024 conference",papers_by_conference
"Display ESWC 2024 conference papers",papers_by_conference
"Get details on academic papers from ESWC 2024",papers_by_conference
"Provide the research articles from ESWC 2024",papers_by_conference
"Fetch all academic papers presented at ESWC 2024",papers_by_conference
"Show me the scholarly papers from ESWC 2024",papers_by_conference
"List all research papers from the ESWC 2024 conference",papers_by_conference
"Show me the papers from NeurIPS 2021 conference",papers_by_conference
"List all papers presented at NeurIPS 2021",papers_by_conference
"Retrieve academic papers from NeurIPS 2021 conference",papers_by_conference
"Find the conference papers for NeurIPS 2021",papers_by_conference
"What are the research papers from NeurIPS 2021?",papers_by_conference
"Display the list of papers from NeurIPS 2021",papers_by_conference
"Get a list of papers from NeurIPS 2021 conference",papers_by_conference
"Provide details of papers presented at NeurIPS 2021",papers_by_conference
"Fetch the papers from the NeurIPS 2021 event",papers_by_conference
"Which papers were published in NeurIPS 2021?",papers_by_conference
"Show the proceedings papers from NeurIPS 2021",papers_by_conference
"List the conference papers of NeurIPS 2021",papers_by_conference
"Retrieve all papers from NeurIPS 2021",papers_by_conference
"Find published papers from the NeurIPS 2021 conference",papers_by_conference
"Display NeurIPS 2021 conference papers",papers_by_conference
"Get details on academic papers from NeurIPS 2021",papers_by_conference
"Provide the research articles from NeurIPS 2021",papers_by_conference
"Fetch all academic papers presented at NeurIPS 2021",papers_by_conference
"Show me the scholarly papers from NeurIPS 2021",papers_by_conference
"List all research papers from the NeurIPS 2021 conference",papers_by_conference
"Show me the papers from ICML 2022 conference",papers_by_conference
"List all papers presented at ICML 2022",papers_by_conference
"Retrieve academic papers from ICML 2022 conference",papers_by_conference
"Find the conference papers for ICML 2022",papers_by_conference
"What are the research papers from ICML 2022?",papers_by_conference
"Display the list of papers from ICML 2022",papers_by_conference
"Get a list of papers from ICML 2022 conference",papers_by_conference
"Provide details of papers presented at ICML 2022",papers_by_conference
"Fetch the papers from the ICML 2022 event",papers_by_conference
"Which papers were published in ICML 2022?",papers_by_conference
"Show the proceedings papers from ICML 2022",papers_by_conference
"List the conference papers of ICML 2022",papers_by_conference
"Retrieve all papers from ICML 2022",papers_by_conference
"Find published papers from the ICML 2022 conference",papers_by_conference
"Display ICML 2022 conference papers",papers_by_conference
"Get details on academic papers from ICML 2022",papers_by_conference
"Provide the research articles from ICML 2022",papers_by_conference
"Fetch all academic papers presented at ICML 2022",papers_by_conference
"Show me the scholarly papers from ICML 2022",papers_by_conference
"List all research papers from the ICML 2022 conference",papers_by_conference
"Show me the papers from ICLR 2023 conference",papers_by_conference
"List all papers presented at ICLR 2023",papers_by_conference
"Retrieve academic papers from ICLR 2023 conference",papers_by_conference
"Find the conference papers for ICLR 2023",papers_by_conference
"What are the research papers from ICLR 2023?",papers_by_conference
"Display the list of papers from ICLR 2023",papers_by_conference
"Get a list of papers from ICLR 2023 conference",papers_by_conference
"Provide details of papers presented at ICLR 2023",papers_by_conference
"Fetch the papers from the ICLR 2023 event",papers_by_conference
"Which papers were published in ICLR 2023?",papers_by_conference
"Show the proceedings papers from ICLR 2023",papers_by_conference
"List the conference papers of ICLR 2023",papers_by_conference
"Retrieve all papers from ICLR 2023",papers_by_conference
"Find published papers from the ICLR 2023 conference",papers_by_conference
"Display ICLR 2023 conference papers",papers_by_conference
"Get details on academic papers from ICLR 2023",papers_by_conference
"Provide the research articles from ICLR 2023",papers_by_conference
"Fetch all academic papers presented at ICLR 2023",papers_by_conference
"Show me the scholarly papers from ICLR 2023",papers_by_conference
"List all research papers from the ICLR 2023 conference",papers_by_conference
"Show me the papers from CVPR 2020 conference",papers_by_conference
"List all papers presented at CVPR 2020",papers_by_conference
"Retrieve academic papers from CVPR 2020 conference",papers_by_conference
"Find the conference papers for CVPR 2020",papers_by_conference
"What are the research papers from CVPR 2020?",papers_by_conference
"Display the list of papers from CVPR 2020",papers_by_conference
"Get a list of papers from CVPR 2020 conference",papers_by_conference
"Provide details of papers presented at CVPR 2020",papers_by_conference
"Fetch the papers from the CVPR 2020 event",papers_by_conference
"Which papers were published in CVPR 2020?",papers_by_conference
"Show the proceedings papers from CVPR 2020",papers_by_conference
"List the conference papers of CVPR 2020",papers_by_conference
"Retrieve all papers from CVPR 2020",papers_by_conference
"Find published papers from the CVPR 2020 conference",papers_by_conference
"Display CVPR 2020 conference papers",papers_by_conference
"Get details on academic papers from CVPR 2020",papers_by_conference
"Provide the research articles from CVPR 2020",papers_by_conference
"Fetch all academic papers presented at CVPR 2020",papers_by_conference
"Show me the scholarly papers from CVPR 2020",papers_by_conference
"List all research papers from the CVPR 2020 conference",papers_by_conference
"Show me the papers from ACL 2019 conference",papers_by_conference
"List all papers presented at ACL 2019",papers_by_conference
"Retrieve academic papers from ACL 2019 conference",papers_by_conference
"Find the conference papers for ACL 2019",papers_by_conference
"What are the research papers from ACL 2019?",papers_by_conference
"Display the list of papers from ACL 2019",papers_by_conference
"Get a list of papers from ACL 2019 conference",papers_by_conference
"Provide details of papers presented at ACL 2019",papers_by_conference
"Fetch the papers from the ACL 2019 event",papers_by_conference
"Which papers were published in ACL 2019?",papers_by_conference
"Show the proceedings papers from ACL 2019",papers_by_conference
"List the conference papers of ACL 2019",papers_by_conference
"Retrieve all papers from ACL 2019",papers_by_conference
"Find published papers from the ACL 2019 conference",papers_by_conference
"Display ACL 2019 conference papers",papers_by_conference
"Get details on academic papers from ACL 2019",papers_by_conference
"Provide the research articles from ACL 2019",papers_by_conference
"Fetch all academic papers presented at ACL 2019",papers_by_conference
"Show me the scholarly papers from ACL 2019",papers_by_conference
"List all research papers from the ACL 2019 conference",papers_by_conference
"Show me the papers from EMNLP 2018 conference",papers_by_conference
"List all papers presented at EMNLP 2018",papers_by_conference
"Retrieve academic papers from EMNLP 2018 conference",papers_by_conference
"Find the conference papers for EMNLP 2018",papers_by_conference
"What are the research papers from EMNLP 2018?",papers_by_conference
"Display the list of papers from EMNLP 2018",papers_by_conference
"Get a list of papers from EMNLP 2018 conference",papers_by_conference
"Provide details of papers presented at EMNLP 2018",papers_by_conference
"Fetch the papers from the EMNLP 2018 event",papers_by_conference
"Which papers were published in EMNLP 2018?",papers_by_conference
"Show the proceedings papers from EMNLP 2018",papers_by_conference
"List the conference papers of EMNLP 2018",papers_by_conference
"Retrieve all papers from EMNLP 2018",papers_by_conference
"Find published papers from the EMNLP 2018 conference",papers_by_conference
"Display EMNLP 2018 conference papers",papers_by_conference
"Get details on academic papers from EMNLP 2018",papers_by_conference
"Provide the research articles from EMNLP 2018",papers_by_conference
"Fetch all academic papers presented at EMNLP 2018",papers_by_conference
"Show me the scholarly papers from EMNLP 2018",papers_by_conference
"List all research papers from the EMNLP 2018 conference",papers_by_conference
"Show me the papers from AAAI 2022 conference",papers_by_conference
"List all papers presented at AAAI 2022",papers_by_conference
"Retrieve academic papers from AAAI 2022 conference",papers_by_conference
"Find the conference papers for AAAI 2022",papers_by_conference
"What are the research papers from AAAI 2022?",papers_by_conference
"Display the list of papers from AAAI 2022",papers_by_conference
"Get a list of papers from AAAI 2022 conference",papers_by_conference
"Provide details of papers presented at AAAI 2022",papers_by_conference
"Fetch the papers from the AAAI 2022 event",papers_by_conference
"Which papers were published in AAAI 2022?",papers_by_conference
"Show the proceedings papers from AAAI 2022",papers_by_conference
"List the conference papers of AAAI 2022",papers_by_conference
"Retrieve all papers from AAAI 2022",papers_by_conference
"Find published papers from the AAAI 2022 conference",papers_by_conference
"Display AAAI 2022 conference papers",papers_by_conference
"Get details on academic papers from AAAI 2022",papers_by_conference
"Provide the research articles from AAAI 2022",papers_by_conference
"Fetch all academic papers presented at AAAI 2022",papers_by_conference
"Show me the scholarly papers from AAAI 2022",papers_by_conference
"List all research papers from the AAAI 2022 conference",papers_by_conference
"Show me the papers from KDD 2021 conference",papers_by_conference
"List all papers presented at KDD 2021",papers_by_conference
"Retrieve academic papers from KDD 2021 conference",papers_by_conference
"Find the conference papers for KDD 2021",papers_by_conference
"What are the research papers from KDD 2021?",papers_by_conference
"Display the list of papers from KDD 2021",papers_by_conference
"Get a list of papers from KDD 2021 conference",papers_by_conference
"Provide details of papers presented at KDD 2021",papers_by_conference
"Fetch the papers from the KDD 2021 event",papers_by_conference
"Which papers were published in KDD 2021?",papers_by_conference
"Show the proceedings papers from KDD 2021",papers_by_conference
"List the conference papers of KDD 2021",papers_by_conference
"Retrieve all papers from KDD 2021",papers_by_conference
"Find published papers from the KDD 2021 conference",papers_by_conference
"Display KDD 2021 conference papers",papers_by_conference
"Get details on academic papers from KDD 2021",papers_by_conference
"Provide the research articles from KDD 2021",papers_by_conference
"Fetch all academic papers presented at KDD 2021",papers_by_conference
"Show me the scholarly papers from KDD 2021",papers_by_conference
"List all research papers from the KDD 2021 conference",papers_by_conference
"Show me the papers from SIGGRAPH 2022 conference",papers_by_conference
"List all papers presented at SIGGRAPH 2022",papers_by_conference
"Retrieve academic papers from SIGGRAPH 2022 conference",papers_by_conference
"Find the conference papers for SIGGRAPH 2022",papers_by_conference
"What are the research papers from SIGGRAPH 2022?",papers_by_conference
"Display the list of papers from SIGGRAPH 2022",papers_by_conference
"Get a list of papers from SIGGRAPH 2022 conference",papers_by_conference
"Provide details of papers presented at SIGGRAPH 2022",papers_by_conference
"Fetch the papers from the SIGGRAPH 2022 event",papers_by_conference
"Which papers were published in SIGGRAPH 2022?",papers_by_conference
"Show the proceedings papers from SIGGRAPH 2022",papers_by_conference
"List the conference papers of SIGGRAPH 2022",papers_by_conference
"Retrieve all papers from SIGGRAPH 2022",papers_by_conference
"Find published papers from the SIGGRAPH 2022 conference",papers_by_conference
"Display SIGGRAPH 2022 conference papers",papers_by_conference
"Get details on academic papers from SIGGRAPH 2022",papers_by_conference
"Provide the research articles from SIGGRAPH 2022",papers_by_conference
"Fetch all academic papers presented at SIGGRAPH 2022",papers_by_conference
"Show me the scholarly papers from SIGGRAPH 2022",papers_by_conference
"List all research papers from the SIGGRAPH 2022 conference",papers_by_conference
"Show me the papers from Harvard University",papers_by_organization
"List all papers published by Harvard University",papers_by_organization
"Retrieve academic papers affiliated with Harvard University",papers_by_organization
"Find the research papers from Harvard University",papers_by_organization
"What are the scholarly articles from Harvard University?",papers_by_organization
"Display the list of papers from Harvard University",papers_by_organization
"Get a list of papers from Harvard University",papers_by_organization
"Provide details of research papers from Harvard University",papers_by_organization
"Fetch all papers associated with Harvard University",papers_by_organization
"Which papers were published by Harvard University?",papers_by_organization
"Show academic publications from Harvard University",papers_by_organization
"List the research articles from Harvard University",papers_by_organization
"Retrieve all academic publications from Harvard University",papers_by_organization
"Find the scholarly papers from Harvard University",papers_by_organization
"What are the research outputs from Harvard University?",papers_by_organization
"Display academic papers from Harvard University",papers_by_organization
"Get research articles from Harvard University",papers_by_organization
"Provide a catalog of papers from Harvard University",papers_by_organization
"Fetch detailed information on papers from Harvard University",papers_by_organization
"Show me published papers from Harvard University",papers_by_organization
"Show me the papers from MIT",papers_by_organization
"List all papers published by MIT",papers_by_organization
"Retrieve academic papers affiliated with MIT",papers_by_organization
"Find the research papers from MIT",papers_by_organization
"What are the scholarly articles from MIT?",papers_by_organization
"Display the list of papers from MIT",papers_by_organization
"Get a list of papers from MIT",papers_by_organization
"Provide details of research papers from MIT",papers_by_organization
"Fetch all papers associated with MIT",papers_by_organization
"Which papers were published by MIT?",papers_by_organization
"Show academic publications from MIT",papers_by_organization
"List the research articles from MIT",papers_by_organization
"Retrieve all academic publications from MIT",papers_by_organization
"Find the scholarly papers from MIT",papers_by_organization
"What are the research outputs from MIT?",papers_by_organization
"Display academic papers from MIT",papers_by_organization
"Get research articles from MIT",papers_by_organization
"Provide a catalog of papers from MIT",papers_by_organization
"Fetch detailed information on papers from MIT",papers_by_organization
"Show me published papers from MIT",papers_by_organization
"Show me the papers from Stanford University",papers_by_organization
"List all papers published by Stanford University",papers_by_organization
"Retrieve academic papers affiliated with Stanford University",papers_by_organization
"Find the research papers from Stanford University",papers_by_organization
"What are the scholarly articles from Stanford University?",papers_by_organization
"Display the list of papers from Stanford University",papers_by_organization
"Get a list of papers from Stanford University",papers_by_organization
"Provide details of research papers from Stanford University",papers_by_organization
"Fetch all papers associated with Stanford University",papers_by_organization
"Which papers were published by Stanford University?",papers_by_organization
"Show academic publications from Stanford University",papers_by_organization
"List the research articles from Stanford University",papers_by_organization
"Retrieve all academic publications from Stanford University",papers_by_organization
"Find the scholarly papers from Stanford University",papers_by_organization
"What are the research outputs from Stanford University?",papers_by_organization
"Display academic papers from Stanford University",papers_by_organization
"Get research articles from Stanford University",papers_by_organization
"Provide a catalog of papers from Stanford University",papers_by_organization
"Fetch detailed information on papers from Stanford University",papers_by_organization
"Show me published papers from Stanford University",papers_by_organization
"Show me the papers from University of Oxford",papers_by_organization
"List all papers published by University of Oxford",papers_by_organization
"Retrieve academic papers affiliated with University of Oxford",papers_by_organization
"Find the research papers from University of Oxford",papers_by_organization
"What are the scholarly articles from University of Oxford?",papers_by_organization
"Display the list of papers from University of Oxford",papers_by_organization
"Get a list of papers from University of Oxford",papers_by_organization
"Provide details of research papers from University of Oxford",papers_by_organization
"Fetch all papers associated with University of Oxford",papers_by_organization
"Which papers were published by University of Oxford?",papers_by_organization
"Show academic publications from University of Oxford",papers_by_organization
"List the research articles from University of Oxford",papers_by_organization
"Retrieve all academic publications from University of Oxford",papers_by_organization
"Find the scholarly papers from University of Oxford",papers_by_organization
"What are the research outputs from University of Oxford?",papers_by_organization
"Display academic papers from University of Oxford",papers_by_organization
"Get research articles from University of Oxford",papers_by_organization
"Provide a catalog of papers from University of Oxford",papers_by_organization
"Fetch detailed information on papers from University of Oxford",papers_by_organization
"Show me published papers from University of Oxford",papers_by_organization
"Show me the papers from University of Cambridge",papers_by_organization
"List all papers published by University of Cambridge",papers_by_organization
"Retrieve academic papers affiliated with University of Cambridge",papers_by_organization
"Find the research papers from University of Cambridge",papers_by_organization
"What are the scholarly articles from University of Cambridge?",papers_by_organization
"Display the list of papers from University of Cambridge",papers_by_organization
"Get a list of papers from University of Cambridge",papers_by_organization
"Provide details of research papers from University of Cambridge",papers_by_organization
"Fetch all papers associated with University of Cambridge",papers_by_organization
"Which papers were published by University of Cambridge?",papers_by_organization
"Show academic publications from University of Cambridge",papers_by_organization
"List the research articles from University of Cambridge",papers_by_organization
"Retrieve all academic publications from University of Cambridge",papers_by_organization
"Find the scholarly papers from University of Cambridge",papers_by_organization
"What are the research outputs from University of Cambridge?",papers_by_organization
"Display academic papers from University of Cambridge",papers_by_organization
"Get research articles from University of Cambridge",papers_by_organization
"Provide a catalog of papers from University of Cambridge",papers_by_organization
"Fetch detailed information on papers from University of Cambridge",papers_by_organization
"Show me published papers from University of Cambridge",papers_by_organization
"Show me the papers from Princeton University",papers_by_organization
"List all papers published by Princeton University",papers_by_organization
"Retrieve academic papers affiliated with Princeton University",papers_by_organization
"Find the research papers from Princeton University",papers_by_organization
"What are the scholarly articles from Princeton University?",papers_by_organization
"Display the list of papers from Princeton University",papers_by_organization
"Get a list of papers from Princeton University",papers_by_organization
"Provide details of research papers from Princeton University",papers_by_organization
"Fetch all papers associated with Princeton University",papers_by_organization
"Which papers were published by Princeton University?",papers_by_organization
"Show academic publications from Princeton University",papers_by_organization
"List the research articles from Princeton University",papers_by_organization
"Retrieve all academic publications from Princeton University",papers_by_organization
"Find the scholarly papers from Princeton University",papers_by_organization
"What are the research outputs from Princeton University?",papers_by_organization
"Display academic papers from Princeton University",papers_by_organization
"Get research articles from Princeton University",papers_by_organization
"Provide a catalog of papers from Princeton University",papers_by_organization
"Fetch detailed information on papers from Princeton University",papers_by_organization
"Show me published papers from Princeton University",papers_by_organization
"Show me the papers from Caltech",papers_by_organization
"List all papers published by Caltech",papers_by_organization
"Retrieve academic papers affiliated with Caltech",papers_by_organization
"Find the research papers from Caltech",papers_by_organization
"What are the scholarly articles from Caltech?",papers_by_organization
"Display the list of papers from Caltech",papers_by_organization
"Get a list of papers from Caltech",papers_by_organization
"Provide details of research papers from Caltech",papers_by_organization
"Fetch all papers associated with Caltech",papers_by_organization
"Which papers were published by Caltech?",papers_by_organization
"Show academic publications from Caltech",papers_by_organization
"List the research articles from Caltech",papers_by_organization
"Retrieve all academic publications from Caltech",papers_by_organization
"Find the scholarly papers from Caltech",papers_by_organization
"What are the research outputs from Caltech?",papers_by_organization
"Display academic papers from Caltech",papers_by_organization
"Get research articles from Caltech",papers_by_organization
"Provide a catalog of papers from Caltech",papers_by_organization
"Fetch detailed information on papers from Caltech",papers_by_organization
"Show me published papers from Caltech",papers_by_organization
"Show me the papers from Yale University",papers_by_organization
"List all papers published by Yale University",papers_by_organization
"Retrieve academic papers affiliated with Yale University",papers_by_organization
"Find the research papers from Yale University",papers_by_organization
"What are the scholarly articles from Yale University?",papers_by_organization
"Display the list of papers from Yale University",papers_by_organization
"Get a list of papers from Yale University",papers_by_organization
"Provide details of research papers from Yale University",papers_by_organization
"Fetch all papers associated with Yale University",papers_by_organization
"Which papers were published by Yale University?",papers_by_organization
"Show academic publications from Yale University",papers_by_organization
"List the research articles from Yale University",papers_by_organization
"Retrieve all academic publications from Yale University",papers_by_organization
"Find the scholarly papers from Yale University",papers_by_organization
"What are the research outputs from Yale University?",papers_by_organization
"Display academic papers from Yale University",papers_by_organization
"Get research articles from Yale University",papers_by_organization
"Provide a catalog of papers from Yale University",papers_by_organization
"Fetch detailed information on papers from Yale University",papers_by_organization
"Show me published papers from Yale University",papers_by_organization
"Show me the papers from Columbia University",papers_by_organization
"List all papers published by Columbia University",papers_by_organization
"Retrieve academic papers affiliated with Columbia University",papers_by_organization
"Find the research papers from Columbia University",papers_by_organization
"What are the scholarly articles from Columbia University?",papers_by_organization
"Display the list of papers from Columbia University",papers_by_organization
"Get a list of papers from Columbia University",papers_by_organization
"Provide details of research papers from Columbia University",papers_by_organization
"Fetch all papers associated with Columbia University",papers_by_organization
"Which papers were published by Columbia University?",papers_by_organization
"Show academic publications from Columbia University",papers_by_organization
"List the research articles from Columbia University",papers_by_organization
"Retrieve all academic publications from Columbia University",papers_by_organization
"Find the scholarly papers from Columbia University",papers_by_organization
"What are the research outputs from Columbia University?",papers_by_organization
"Display academic papers from Columbia University",papers_by_organization
"Get research articles from Columbia University",papers_by_organization
"Provide a catalog of papers from Columbia University",papers_by_organization
"Fetch detailed information on papers from Columbia University",papers_by_organization
"Show me published papers from Columbia University",papers_by_organization
"Show me the papers from University of California, Berkeley",papers_by_organization
"List all papers published by University of California, Berkeley",papers_by_organization
"Retrieve academic papers affiliated with University of California, Berkeley",papers_by_organization
"Find the research papers from University of California, Berkeley",papers_by_organization
"What are the scholarly articles from University of California, Berkeley?",papers_by_organization
"Display the list of papers from University of California, Berkeley",papers_by_organization
"Get a list of papers from University of California, Berkeley",papers_by_organization
"Provide details of research papers from University of California, Berkeley",papers_by_organization
"Fetch all papers associated with University of California, Berkeley",papers_by_organization
"Which papers were published by University of California, Berkeley?",papers_by_organization
"Show academic publications from University of California, Berkeley",papers_by_organization
"List the research articles from University of California, Berkeley",papers_by_organization
"Retrieve all academic publications from University of California, Berkeley",papers_by_organization
"Find the scholarly papers from University of California, Berkeley",papers_by_organization
"What are the research outputs from University of California, Berkeley?",papers_by_organization
"Display academic papers from University of California, Berkeley",papers_by_organization
"Get research articles from University of California, Berkeley",papers_by_organization
"Provide a catalog of papers from University of California, Berkeley",papers_by_organization
"Fetch detailed information on papers from University of California, Berkeley",papers_by_organization
"Show me published papers from University of California, Berkeley",papers_by_organization
"Show me the details for author John Doe",authors
"List all information about author John Doe",authors
"Retrieve the profile for author John Doe",authors
"Find the author details for John Doe",authors
"What are the details of author John Doe?",authors
"Display full information for author John Doe",authors
"Get complete details for author John Doe",authors
"Provide the author record for John Doe",authors
"Fetch data for author John Doe",authors
"Which publications are linked to author John Doe?",authors
"Show academic profile for author John Doe",authors
"List biographical details of author John Doe",authors
"Retrieve author metadata for John Doe",authors
"Find biographical info for author John Doe",authors
"What is the author record for John Doe?",authors
"Display the profile of author John Doe",authors
"Get the author information for John Doe",authors
"Provide detailed info for author John Doe",authors
"Fetch all details for author John Doe",authors
"Show me data on author John Doe",authors
"Show me the details for author Jane Smith",authors
"List all information about author Jane Smith",authors
"Retrieve the profile for author Jane Smith",authors
"Find the author details for Jane Smith",authors
"What are the details of author Jane Smith?",authors
"Display full information for author Jane Smith",authors
"Get complete details for author Jane Smith",authors
"Provide the author record for Jane Smith",authors
"Fetch data for author Jane Smith",authors
"Which publications are linked to author Jane Smith?",authors
"Show academic profile for author Jane Smith",authors
"List biographical details of author Jane Smith",authors
"Retrieve author metadata for Jane Smith",authors
"Find biographical info for author Jane Smith",authors
"What is the author record for Jane Smith?",authors
"Display the profile of author Jane Smith",authors
"Get the author information for Jane Smith",authors
"Provide detailed info for author Jane Smith",authors
"Fetch all details for author Jane Smith",authors
"Show me data on author Jane Smith",authors
"Show me the details for author Alice Johnson",authors
"List all information about author Alice Johnson",authors
"Retrieve the profile for author Alice Johnson",authors
"Find the author details for Alice Johnson",authors
"What are the details of author Alice Johnson?",authors
"Display full information for author Alice Johnson",authors
"Get complete details for author Alice Johnson",authors
"Provide the author record for Alice Johnson",authors
"Fetch data for author Alice Johnson",authors
"Which publications are linked to author Alice Johnson?",authors
"Show academic profile for author Alice Johnson",authors
"List biographical details of author Alice Johnson",authors
"Retrieve author metadata for author Alice Johnson",authors
"Find biographical info for author Alice Johnson",authors
"What is the author record for Alice Johnson?",authors
"Display the profile of author Alice Johnson",authors
"Get the author information for Alice Johnson",authors
"Provide detailed info for author Alice Johnson",authors
"Fetch all details for author Alice Johnson",authors
"Show me data on author Alice Johnson",authors
"Show me the details for author Bob Brown",authors
"List all information about author Bob Brown",authors
"Retrieve the profile for author Bob Brown",authors
"Find the author details for Bob Brown",authors
"What are the details of author Bob Brown?",authors
"Display full information for author Bob Brown",authors
"Get complete details for author Bob Brown",authors
"Provide the author record for Bob Brown",authors
"Fetch data for author Bob Brown",authors
"Which publications are linked to author Bob Brown?",authors
"Show academic profile for author Bob Brown",authors
"List biographical details of author Bob Brown",authors
"Retrieve author metadata for author Bob Brown",authors
"Find biographical info for author Bob Brown",authors
"What is the author record for Bob Brown?",authors
"Display the profile of author Bob Brown",authors
"Get the author information for Bob Brown",authors
"Provide detailed info for author Bob Brown",authors
"Fetch all details for author Bob Brown",authors
"Show me data on author Bob Brown",authors
"Show me the details for author Charlie Davis",authors
"List all information about author Charlie Davis",authors
"Retrieve the profile for author Charlie Davis",authors
"Find the author details for Charlie Davis",authors
"What are the details of author Charlie Davis?",authors
"Display full information for author Charlie Davis",authors
"Get complete details for author Charlie Davis",authors
"Provide the author record for Charlie Davis",authors
"Fetch data for author Charlie Davis",authors
"Which publications are linked to author Charlie Davis?",authors
"Show academic profile for author Charlie Davis",authors
"List biographical details of author Charlie Davis",authors
"Retrieve author metadata for author Charlie Davis",authors
"Find biographical info for author Charlie Davis",authors
"What is the author record for Charlie Davis?",authors
"Display the profile of author Charlie Davis",authors
"Get the author information for Charlie Davis",authors
"Provide detailed info for author Charlie Davis",authors
"Fetch all details for author Charlie Davis",authors
"Show me data on author Charlie Davis",authors
"Show me the details for author David Wilson",authors
"List all information about author David Wilson",authors
"Retrieve the profile for author David Wilson",authors
"Find the author details for David Wilson",authors
"What are the details of author David Wilson?",authors
"Display full information for author David Wilson",authors
"Get complete details for author David Wilson",authors
"Provide the author record for David Wilson",authors
"Fetch data for author David Wilson",authors
"Which publications are linked to author David Wilson?",authors
"Show academic profile for author David Wilson",authors
"List biographical details of author David Wilson",authors
"Retrieve author metadata for author David Wilson",authors
"Find biographical info for author David Wilson",authors
"What is the author record for David Wilson?",authors
"Display the profile of author David Wilson",authors
"Get the author information for David Wilson",authors
"Provide detailed info for author David Wilson",authors
"Fetch all details for author David Wilson",authors
"Show me data on author David Wilson",authors
"Show me the details for author Emily Clark",authors
"List all information about author Emily Clark",authors
"Retrieve the profile for author Emily Clark",authors
"Find the author details for Emily Clark",authors
"What are the details of author Emily Clark?",authors
"Display full information for author Emily Clark",authors
"Get complete details for author Emily Clark",authors
"Provide the author record for Emily Clark",authors
"Fetch data for author Emily Clark",authors
"Which publications are linked to author Emily Clark?",authors
"Show academic profile for author Emily Clark",authors
"List biographical details of author Emily Clark",authors
"Retrieve author metadata for author Emily Clark",authors
"Find biographical info for author Emily Clark",authors
"What is the author record for Emily Clark?",authors
"Display the profile of author Emily Clark",authors
"Get the author information for Emily Clark",authors
"Provide detailed info for author Emily Clark",authors
"Fetch all details for author Emily Clark",authors
"Show me data on author Emily Clark",authors
"Show me the details for author Frank Miller",authors
"List all information about author Frank Miller",authors
"Retrieve the profile for author Frank Miller",authors
"Find the author details for Frank Miller",authors
"What are the details of author Frank Miller?",authors
"Display full information for author Frank Miller",authors
"Get complete details for author Frank Miller",authors
"Provide the author record for Frank Miller",authors
"Fetch data for author Frank Miller",authors
"Which publications are linked to author Frank Miller?",authors
"Show academic profile for author Frank Miller",authors
"List biographical details of author Frank Miller",authors
"Retrieve author metadata for author Frank Miller",authors
"Find biographical info for author Frank Miller",authors
"What is the author record for Frank Miller?",authors
"Display the profile of author Frank Miller",authors
"Get the author information for Frank Miller",authors
"Provide detailed info for author Frank Miller",authors
"Fetch all details for author Frank Miller",authors
"Show me data on author Frank Miller",authors
"Show me the details for author Grace Lee",authors
"List all information about author Grace Lee",authors
"Retrieve the profile for author Grace Lee",authors
"Find the author details for Grace Lee",authors
"What are the details of author Grace Lee?",authors
"Display full information for author Grace Lee",authors
"Get complete details for author Grace Lee",authors
"Provide the author record for Grace Lee",authors
"Fetch data for author Grace Lee",authors
"Which publications are linked to author Grace Lee?",authors
"Show academic profile for author Grace Lee",authors
"List biographical details of author Grace Lee",authors
"Retrieve author metadata for author Grace Lee",authors
"Find biographical info for author Grace Lee",authors
"What is the author record for Grace Lee?",authors
"Display the profile of author Grace Lee",authors
"Get the author information for Grace Lee",authors
